timestamp,bos_7d,bos_28d,bos_91d,realized_vol_30d,gross_budget,daily_close
2022-04-01,1.0,1.0,-1.0,0.5783676761296976,0.17290039559122117,3351.06
2022-04-02,1.0,1.0,-1.0,0.5822322166930789,0.1717527768696361,3433.08
2022-04-03,1.0,1.0,-1.0,0.5568616089436901,0.1795778311772827,3460.73
2022-04-04,1.0,1.0,-1.0,0.5093402153247951,0.19633242573675866,3499.56
2022-04-05,1.0,1.0,-1.0,0.5154655302860691,0.1939993930234341,3425.27
2022-04-06,1.0,1.0,-1.0,0.5128019147292828,0.1950070721806719,3452.42
2022-04-07,1.0,1.0,-1.0,0.5609092847464332,0.17828194811431297,3258.0
2022-04-08,-1.0,1.0,-1.0,0.5582382722350268,0.17913497689728175,3199.35
2022-04-09,-1.0,1.0,-1.0,0.5092648459193851,0.19636148224499608,3281.79
2022-04-10,-1.0,1.0,-1.0,0.46467576528325877,0.21520382053719034,3209.01
2022-04-11,-1.0,1.0,-1.0,0.46278026380637266,0.21608527377010187,3254.52
2022-04-12,-1.0,1.0,-1.0,0.5525659773331342,0.1809738639404348,3003.37
2022-04-13,-1.0,1.0,-1.0,0.5526727465993191,0.1809389021176012,3043.79
2022-04-14,-1.0,1.0,-1.0,0.5531754410415664,0.18077447511355782,3093.51
2022-04-15,-1.0,1.0,-1.0,0.56319228501048,0.1775592504754201,3016.48
2022-04-16,-1.0,1.0,-1.0,0.5407872555162031,0.18491560032150905,3029.5
2022-04-17,-1.0,1.0,-1.0,0.5290812850614767,0.1890068744132208,3018.06
2022-04-18,-1.0,1.0,-1.0,0.5210174010837483,0.19193216923656264,3072.0
2022-04-19,-1.0,1.0,-1.0,0.5474827892128539,0.18265414360107193,2913.8
2022-04-20,-1.0,1.0,-1.0,0.575886813972635,0.1736452330105822,3111.3
2022-04-21,-1.0,1.0,-1.0,0.5676319745476066,0.17617048454625617,3069.21
2022-04-22,-1.0,1.0,-1.0,0.5664635673567042,0.17653385983255943,3105.63
2022-04-23,-1.0,1.0,-1.0,0.5930726901261907,0.16861339539799508,2950.94
2022-04-24,-1.0,1.0,-1.0,0.5851381394320733,0.17089981537873875,2965.73
2022-04-25,-1.0,1.0,-1.0,0.5852795025308121,0.17085853778850815,2944.51
2022-04-26,-1.0,-1.0,-1.0,0.5911289523052041,0.16916782642777625,2868.57
2022-04-27,-1.0,-1.0,-1.0,0.5868879744664991,0.17039026926885556,2860.03
2022-04-28,-1.0,-1.0,-1.0,0.5460160949416963,0.18314478442375956,2866.46
2022-04-29,-1.0,-1.0,-1.0,0.544156201147452,0.18377076249270316,2890.89
2022-04-30,-1.0,-1.0,-1.0,0.5446026773403889,0.18362010353742303,2856.66
2022-05-01,-1.0,-1.0,-1.0,0.5453344539588107,0.18337370630822647,2815.51
2022-05-02,-1.0,-1.0,-1.0,0.5349919215421677,0.18691871030826038,2806.36
2022-05-03,-1.0,-1.0,-1.0,0.5349291690989252,0.18694063770806799,2828.43
2022-05-04,-1.0,-1.0,-1.0,0.5314708920555841,0.18815705901263446,2822.87
2022-05-05,-1.0,-1.0,-1.0,0.5312027579986978,0.1882520346406883,2843.48
2022-05-06,-1.0,-1.0,-1.0,0.5385646143770162,0.185678741845442,2741.87
2022-05-07,-1.0,-1.0,-1.0,0.5103169311116943,0.1959566573308789,2688.49
2022-05-08,-1.0,-1.0,-1.0,0.5092491796627333,0.19636752299969973,2692.4
2022-05-09,-1.0,-1.0,-1.0,0.5387106046026939,0.18562842302640636,2517.01
2022-05-10,-1.0,-1.0,-1.0,0.5599671633669941,0.17858190005055974,2382.11
2022-05-11,-1.0,-1.0,-1.0,0.5535093505051638,0.18066542129547472,2362.49
2022-05-12,-1.0,-1.0,-1.0,0.5085534966058229,0.19663614677200708,2265.5
2022-05-13,-1.0,-1.0,-1.0,0.6718072584653599,0.14885221726903425,1968.96
2022-05-14,-1.0,-1.0,-1.0,0.7132631313108003,0.14020071360792877,2093.14
2022-05-15,-1.0,-1.0,-1.0,0.7331905424747853,0.13639019355386603,1964.02
2022-05-16,-1.0,-1.0,-1.0,0.7624098625690234,0.13116304616396102,2062.57
2022-05-17,-1.0,-1.0,-1.0,0.7626073161008781,0.1311290855578049,2014.16
2022-05-18,-1.0,-1.0,-1.0,0.7655249227054313,0.1306293198745135,2061.29
2022-05-19,-1.0,-1.0,-1.0,0.7653225952052386,0.1306638542054057,1955.77
2022-05-20,-1.0,-1.0,-1.0,0.732577222423838,0.13650438061551448,2023.18
2022-05-21,-1.0,-1.0,-1.0,0.7349726896736991,0.13605947731798895,1960.11
2022-05-22,-1.0,-1.0,-1.0,0.7343691071659474,0.13617130544327585,1980.6
2022-05-23,-1.0,-1.0,-1.0,0.7285857007485789,0.13725221329111442,2005.0
2022-05-24,-1.0,-1.0,-1.0,0.7407551033542318,0.13499738246444404,2065.33
2022-05-25,-1.0,-1.0,-1.0,0.7525103146683555,0.132888543918593,1962.29
2022-05-26,-1.0,-1.0,-1.0,0.7527466283369377,0.13284682552605057,1964.36
2022-05-27,-1.0,-1.0,-1.0,0.7649777393025342,0.1307227581434914,1861.28
2022-05-28,-1.0,-1.0,-1.0,0.7739619742884221,0.1292053141137065,1764.83
2022-05-29,-1.0,-1.0,-1.0,0.7777798393898886,0.12857108777522788,1795.0
2022-05-30,-1.0,-1.0,-1.0,0.7799229073186897,0.12821780083853634,1797.36
2022-05-31,-1.0,-1.0,-1.0,0.8240709306670291,0.12134877748819127,1912.51
2022-06-01,-1.0,-1.0,-1.0,0.8420152305019972,0.11876269736876548,1986.89
2022-06-02,-1.0,-1.0,-1.0,0.8516830569780683,0.11741457010406994,1881.49
2022-06-03,-1.0,-1.0,-1.0,0.8538038609427302,0.11712291847636376,1816.33
2022-06-04,-1.0,-1.0,-1.0,0.8516062851014147,0.11742515496828604,1763.47
2022-06-05,-1.0,-1.0,-1.0,0.8523851828867512,0.11731785348653358,1778.46
2022-06-06,-1.0,-1.0,-1.0,0.8595009383528007,0.11634658618482258,1811.44
2022-06-07,-1.0,-1.0,-1.0,0.8780094232113351,0.11389399402371814,1886.78
2022-06-08,-1.0,-1.0,-1.0,0.8709171663680279,0.1148214822966786,1781.7
2022-06-09,-1.0,-1.0,-1.0,0.8626873960444126,0.11591684364292236,1815.16
2022-06-10,-1.0,-1.0,-1.0,0.8626837065799285,0.11591733938785698,1799.38
2022-06-11,-1.0,-1.0,-1.0,0.8622723822464956,0.11597263470212045,1727.06
2022-06-12,-1.0,-1.0,-1.0,0.843177535169616,0.11859898518273938,1517.0
2022-06-13,-1.0,-1.0,-1.0,0.8081053868800682,0.12374623610180328,1526.5
2022-06-14,-1.0,-1.0,-1.0,1.0608247178289707,0.09426628011143524,1229.43
2022-06-15,-1.0,-1.0,-1.0,1.0426026506001045,0.09591381715981798,1250.36
2022-06-16,-1.0,-1.0,-1.0,1.0906422244678795,0.0916890963476035,1120.07
2022-06-17,-1.0,-1.0,-1.0,1.0815191597524942,0.09246253207653299,1114.81
2022-06-18,-1.0,-1.0,-1.0,1.075892262097975,0.0929461094970619,1084.4
2022-06-19,-1.0,-1.0,-1.0,1.0853815891943124,0.09213349571760364,990.21
2022-06-20,-1.0,-1.0,-1.0,1.140868026594084,0.08765255723621009,1071.85
2022-06-21,-1.0,-1.0,-1.0,1.1665745435855992,0.0857210544751291,1134.18
2022-06-22,-1.0,-1.0,-1.0,1.1737650141542781,0.0851959283111297,1168.51
2022-06-23,-1.0,-1.0,-1.0,1.1819216008115234,0.08460798070814396,1075.04
2022-06-24,-1.0,-1.0,-1.0,1.1844864635610846,0.08442477231808648,1093.71
2022-06-25,1.0,-1.0,-1.0,1.2423937995847192,0.08048977710080803,1198.06
2022-06-26,1.0,-1.0,-1.0,1.235337209815181,0.08094955709701404,1184.24
2022-06-27,1.0,-1.0,-1.0,1.2381623942796844,0.08076484995990868,1223.5
2022-06-28,1.0,-1.0,-1.0,1.2351453861427437,0.08096212892985148,1187.54
2022-06-29,1.0,-1.0,-1.0,1.2346225985030055,0.08099641147120681,1184.31
2022-06-30,1.0,-1.0,-1.0,1.2143269749778853,0.08235014296855354,1114.47
2022-07-01,-1.0,-1.0,-1.0,1.2138364293493813,0.08238342299019663,1031.72
2022-07-02,-1.0,-1.0,-1.0,1.2180627779675088,0.08209757477924298,1056.96
2022-07-03,-1.0,-1.0,-1.0,1.2177897142895489,0.08211598343014369,1052.85
2022-07-04,-1.0,-1.0,-1.0,1.2182869008864188,0.08208247164706488,1050.47
2022-07-05,-1.0,-1.0,-1.0,1.2418305369498575,0.08052628520926587,1111.95
2022-07-06,-1.0,-1.0,-1.0,1.235944918351608,0.08090975456525279,1093.08
2022-07-07,-1.0,-1.0,-1.0,1.2334719628173576,0.08107196840663591,1133.4
2022-07-08,1.0,-1.0,-1.0,1.2627731621421248,0.07919078659413656,1219.95
2022-07-09,1.0,-1.0,-1.0,1.2612100123937273,0.07928893603548541,1235.81
2022-07-10,1.0,-1.0,-1.0,1.2611990487648415,0.07928962529581295,1215.11
2022-07-11,1.0,-1.0,-1.0,1.2618646867278502,0.07924779974571654,1163.51
2022-07-12,1.0,-1.0,-1.0,1.1925192103445517,0.08385609148477134,1143.46
2022-07-13,-1.0,-1.0,-1.0,1.2038752142345568,0.08306508749212983,1076.11
2022-07-14,-1.0,-1.0,-1.0,0.9604314458963682,0.10411987282098023,1060.25
2022-07-15,-1.0,-1.0,-1.0,0.9951020264928067,0.10049220817331225,1141.11
2022-07-16,-1.0,-1.0,-1.0,0.9489665830160275,0.10537778862789635,1222.24
2022-07-17,1.0,-1.0,-1.0,0.9577958322770321,0.1044063845655533,1274.42
2022-07-18,1.0,1.0,-1.0,0.9684979873597893,0.10325266681514621,1351.88
2022-07-19,1.0,1.0,-1.0,0.9753912026726832,0.10252296691418643,1520.88
2022-07-20,1.0,1.0,-1.0,0.9477905615331814,0.1055085417164698,1539.87
2022-07-21,1.0,1.0,-1.0,0.9387149224833973,0.1065286143906684,1596.67
2022-07-22,1.0,1.0,-1.0,0.9635218736999416,0.10378591574262677,1510.68
2022-07-23,1.0,1.0,-1.0,0.9123822369121889,0.10960318598314008,1574.88
2022-07-24,1.0,1.0,-1.0,0.9253187266969546,0.10807087019297988,1524.35
2022-07-25,1.0,1.0,-1.0,0.8958864641767287,0.11162128684675977,1612.66
2022-07-26,1.0,1.0,-1.0,0.9206721074506986,0.10861630236295058,1526.23
2022-07-27,-1.0,1.0,-1.0,0.9999263998482449,0.10000736055691362,1368.87
2022-07-28,-1.0,1.0,-1.0,1.029291024601858,0.09715425240269747,1488.94
2022-07-29,1.0,1.0,-1.0,1.136908659159805,0.08795781366807578,1728.23
2022-07-30,1.0,1.0,-1.0,1.1085484975696331,0.0902080515369771,1721.99
2022-07-31,1.0,1.0,-1.0,1.060231516058279,0.09431902229409223,1736.47
2022-08-01,1.0,1.0,-1.0,1.065388615144122,0.09386246349785927,1711.98
2022-08-02,1.0,1.0,-1.0,1.0717830636546053,0.09330246333527266,1672.91
2022-08-03,1.0,1.0,-1.0,1.0798166445250126,0.09260831503851082,1629.28
2022-08-04,1.0,1.0,-1.0,1.0694111667523944,0.09350940322016803,1656.08
2022-08-05,1.0,1.0,-1.0,1.07246659171541,0.09324299775161299,1615.23
2022-08-06,1.0,1.0,-1.0,1.0718281692330371,0.09329853690219442,1670.53
2022-08-07,1.0,1.0,-1.0,1.0513629094495431,0.09511463558511543,1715.4
2022-08-08,1.0,1.0,-1.0,1.0537896340941575,0.09489560037849534,1699.03
2022-08-09,1.0,1.0,-1.0,1.0550606479183022,0.09478128124416922,1775.04
2022-08-10,1.0,1.0,-1.0,1.0609980318037482,0.09425088171935168,1685.15
2022-08-11,1.0,1.0,-1.0,1.0851259963864988,0.09215519703057795,1837.38
2022-08-12,1.0,1.0,-1.0,1.051163609472352,0.09513266926182554,1890.46
2022-08-13,1.0,1.0,-1.0,1.0458811137832948,0.09561316165110509,1897.16
2022-08-14,1.0,1.0,-1.0,1.0329536606789704,0.09680976389034629,1987.79
2022-08-15,1.0,1.0,-1.0,1.0194670415401677,0.09809046876976449,1984.31
2022-08-16,1.0,1.0,-1.0,1.0296448935939018,0.09712086236931372,1917.03
2022-08-17,1.0,1.0,-1.0,1.0213159615968728,0.09791289254272065,1887.71
2022-08-18,1.0,1.0,-1.0,0.957404509446894,0.10444905890172942,1831.25
2022-08-19,1.0,1.0,-1.0,0.9587982115811808,0.10429723250639696,1872.65
2022-08-20,-1.0,1.0,-1.0,1.0170005612948416,0.0983283626438518,1697.81
2022-08-21,-1.0,1.0,-1.0,1.0067479941573347,0.09932972360546068,1634.55
2022-08-22,-1.0,1.0,-1.0,0.9977290406790398,0.10022761283157747,1621.11
2022-08-23,-1.0,1.0,-1.0,0.9934386263332524,0.10066047096346208,1589.33
2022-08-24,-1.0,1.0,-1.0,0.9803015639001955,0.10200942616284656,1640.22
2022-08-25,-1.0,1.0,-1.0,0.9635278386599339,0.10378527322996618,1683.09
2022-08-26,-1.0,1.0,-1.0,0.8776820908075624,0.11393647090142764,1701.07
2022-08-27,-1.0,1.0,-1.0,0.8679670428445135,0.11521174775516664,1593.63
2022-08-28,-1.0,-1.0,-1.0,0.7443608552375531,0.1343434428293335,1469.61
2022-08-29,-1.0,-1.0,-1.0,0.7466768115618734,0.13392675177741675,1487.0
2022-08-30,-1.0,-1.0,-1.0,0.7515259348661152,0.13306260683846535,1521.65
2022-08-31,-1.0,-1.0,-1.0,0.7509814791298909,0.13315907619434628,1524.25
2022-09-01,-1.0,-1.0,-1.0,0.7533479444852046,0.13274078827988886,1560.03
2022-09-02,-1.0,-1.0,-1.0,0.7500030162922481,0.1333327971057569,1536.14
2022-09-03,-1.0,-1.0,-1.0,0.780328889371377,0.12815109290719548,1636.01
2022-09-04,-1.0,-1.0,-1.0,0.7984893913376176,0.12523647913778976,1548.34
2022-09-05,-1.0,-1.0,-1.0,0.7895311675619364,0.1266574444537749,1560.4
2022-09-06,-1.0,-1.0,-1.0,0.7889056740361114,0.12675786635985406,1600.0
2022-09-07,1.0,-1.0,-1.0,0.8031513696319527,0.12450953055813802,1669.41
2022-09-08,1.0,-1.0,-1.0,0.8297561091818985,0.12051734105169219,1543.76
2022-09-09,1.0,-1.0,-1.0,0.8358892066976393,0.11963307959803858,1629.59
2022-09-10,1.0,-1.0,-1.0,0.8007113827146785,0.1248889452039094,1719.13
2022-09-11,1.0,-1.0,-1.0,0.7932771348446345,0.12605935001465193,1715.63
2022-09-12,1.0,-1.0,-1.0,0.8013367416826733,0.12479148252957516,1768.43
2022-09-13,1.0,-1.0,-1.0,0.7898512731889932,0.12660611357408336,1706.02
2022-09-14,1.0,-1.0,-1.0,0.8186208468146483,0.1221566741051269,1593.85
2022-09-15,1.0,-1.0,-1.0,0.8132427343143857,0.12296451696467506,1594.45
2022-09-16,-1.0,-1.0,-1.0,0.8376252388692206,0.11938513234749022,1493.98
2022-09-17,-1.0,-1.0,-1.0,0.8370818602112581,0.11946262934757965,1451.79
2022-09-18,-1.0,-1.0,-1.0,0.8303160811112323,0.12043606317508335,1443.83
2022-09-19,-1.0,-1.0,-1.0,0.7686828565365156,0.13009266324810978,1417.23
2022-09-20,-1.0,-1.0,-1.0,0.7791678157413375,0.12834205671708246,1341.88
2022-09-21,-1.0,-1.0,-1.0,0.7870289135392304,0.12706013499593669,1377.05
2022-09-22,-1.0,-1.0,-1.0,0.788372222938268,0.12684363691467895,1343.11
2022-09-23,-1.0,-1.0,-1.0,0.7944347753378806,0.12587565789459437,1271.55
2022-09-24,-1.0,-1.0,-1.0,0.7906246458119048,0.1264822701008877,1294.16
2022-09-25,-1.0,-1.0,-1.0,0.8021217784899284,0.12466934907098477,1340.02
2022-09-26,-1.0,-1.0,-1.0,0.7778318354533859,0.1285624931277229,1311.07
2022-09-27,-1.0,-1.0,-1.0,0.7331443303447316,0.136398790607818,1324.72
2022-09-28,-1.0,-1.0,-1.0,0.7405935977473509,0.13502682213857647,1365.58
2022-09-29,-1.0,-1.0,-1.0,0.7385085018807492,0.13540805521579158,1331.8
2022-09-30,-1.0,-1.0,-1.0,0.738192994218048,0.13546592934809396,1326.86
2022-10-01,-1.0,-1.0,-1.0,0.7361700054276986,0.13583818854709,1351.5
2022-10-02,-1.0,-1.0,-1.0,0.7374851284201497,0.13559595461161544,1322.98
2022-10-03,-1.0,-1.0,-1.0,0.6988784418975357,0.14308639958687017,1293.48
2022-10-04,-1.0,-1.0,-1.0,0.6841350424056684,0.14616997201073567,1318.84
2022-10-05,-1.0,-1.0,-1.0,0.6912955384720861,0.14465593141396776,1353.78
2022-10-06,-1.0,-1.0,-1.0,0.6843894686421688,0.14611563237289488,1330.01
2022-10-07,-1.0,-1.0,-1.0,0.670860513288461,0.14906228346905456,1361.43
2022-10-08,-1.0,-1.0,-1.0,0.6234496494357539,0.16039787670183772,1334.3
2022-10-09,-1.0,-1.0,-1.0,0.5872790924894674,0.17027679220811603,1324.56
2022-10-10,-1.0,-1.0,-1.0,0.54786965634411,0.1825251660537142,1326.08
2022-10-11,-1.0,-1.0,-1.0,0.5476017244393543,0.18261447241128034,1308.22
2022-10-12,-1.0,-1.0,-1.0,0.5295085585784467,0.18885436010414364,1293.35
2022-10-13,-1.0,-1.0,-1.0,0.5239700813114079,0.19085059160194232,1299.31
2022-10-14,-1.0,-1.0,-1.0,0.4887508286589684,0.20460323366485006,1256.83
2022-10-15,-1.0,-1.0,-1.0,0.5171722089936704,0.19335919111853106,1310.51
2022-10-16,-1.0,-1.0,-1.0,0.476100141431934,0.2100398451872684,1286.19
2022-10-17,-1.0,-1.0,-1.0,0.46885643129562776,0.2132849062636555,1286.15
2022-10-18,-1.0,-1.0,-1.0,0.4854938683044971,0.20597582488370578,1329.0
2022-10-19,-1.0,-1.0,-1.0,0.4845429927449291,0.206380035409245,1307.91
2022-10-20,-1.0,-1.0,-1.0,0.4481241197654668,0.2231524606449139,1304.56
2022-10-21,-1.0,-1.0,-1.0,0.43794789236994464,0.2283376669741516,1299.81
2022-10-22,-1.0,-1.0,-1.0,0.43025862664003967,0.23241834982116788,1297.49
2022-10-23,-1.0,-1.0,-1.0,0.38867620208357256,0.25728356782311607,1315.98
2022-10-24,-1.0,-1.0,-1.0,0.38432689582581125,0.2601951648091865,1313.8
2022-10-25,-1.0,-1.0,-1.0,0.37167247529922476,0.2690540910232655,1340.98
2022-10-26,1.0,1.0,-1.0,0.39888071568295597,0.25070151568691884,1407.85
2022-10-27,1.0,1.0,-1.0,0.5379326388342808,0.1858968814695899,1567.83
2022-10-28,1.0,1.0,-1.0,0.5351064106990183,0.18687871795325411,1544.18
2022-10-29,1.0,1.0,-1.0,0.5259834249108187,0.1901200594238405,1537.71
2022-10-30,1.0,1.0,-1.0,0.5580527764253945,0.1791945210640286,1633.03
2022-10-31,1.0,1.0,-1.0,0.5692480692058465,0.1756703367294846,1587.45
2022-11-01,1.0,1.0,-1.0,0.5646143018054072,0.17711205628380405,1569.31
2022-11-02,1.0,1.0,-1.0,0.5557773137305074,0.17992817901971672,1574.27
2022-11-03,1.0,1.0,-1.0,0.556667592709939,0.17964041972191236,1558.51
2022-11-04,1.0,1.0,-1.0,0.5541993181450554,0.18044049627254527,1543.02
2022-11-05,1.0,1.0,-1.0,0.5719443763108467,0.17484217721488862,1625.76
2022-11-06,1.0,1.0,-1.0,0.5688816942574171,0.17578347310073636,1635.94
2022-11-07,1.0,1.0,-1.0,0.5634186094021626,0.17748792519670042,1623.67
2022-11-08,1.0,1.0,-1.0,0.5686793284361852,0.1758460260459803,1592.06
2022-11-09,-1.0,1.0,-1.0,0.6487425954545556,0.15414434122355236,1462.55
2022-11-10,-1.0,-1.0,-1.0,1.0269038154389856,0.0973801036636051,1163.39
2022-11-11,-1.0,-1.0,-1.0,1.119070479379529,0.08935987664999011,1319.9
2022-11-12,-1.0,-1.0,-1.0,1.1306512566891322,0.08844460164739779,1259.7
2022-11-13,-1.0,-1.0,-1.0,1.12552382222216,0.0888475197286954,1274.09
2022-11-14,-1.0,-1.0,-1.0,1.121463365264827,0.08916920792716719,1232.15
2022-11-15,-1.0,-1.0,-1.0,1.1206968854928507,0.08923019354695792,1245.57
2022-11-16,-1.0,-1.0,-1.0,1.1220288039667352,0.08912427171786287,1264.22
2022-11-17,-1.0,-1.0,-1.0,1.1324244078172125,0.08830611501279233,1192.83
2022-11-18,-1.0,-1.0,-1.0,1.131627247067331,0.08836832115800944,1193.0
2022-11-19,-1.0,-1.0,-1.0,1.1333875031081297,0.08823107694920437,1211.43
2022-11-20,-1.0,-1.0,-1.0,1.133384543341133,0.08823130735946644,1209.65
2022-11-21,-1.0,-1.0,-1.0,1.1365605548153246,0.087984753277179,1177.22
2022-11-22,-1.0,-1.0,-1.0,1.1416951403671272,0.08758905636389386,1130.9
2022-11-23,-1.0,-1.0,-1.0,1.1420432941862946,0.08756235469273516,1135.17
2022-11-24,-1.0,-1.0,-1.0,1.1427293022612732,0.08750978889061169,1161.47
2022-11-25,-1.0,-1.0,-1.0,1.1334890140518126,0.08822317531118916,1195.66
2022-11-26,-1.0,-1.0,-1.0,1.060173192577514,0.09432421108184978,1189.49
2022-11-27,-1.0,-1.0,-1.0,1.0640076518127333,0.09398428651300728,1211.13
2022-11-28,-1.0,-1.0,-1.0,1.064979023835165,0.09389856303449388,1217.96
2022-11-29,-1.0,-1.0,-1.0,1.0444941181223881,0.09574012745975324,1163.59
2022-11-30,-1.0,-1.0,-1.0,1.0561446589769126,0.09468399915677272,1208.86
2022-12-01,1.0,-1.0,-1.0,1.0733568809960607,0.09316565791910827,1266.86
2022-12-02,1.0,-1.0,-1.0,1.073419540734345,0.09316021947167859,1271.53
2022-12-03,1.0,-1.0,-1.0,1.0742628930007698,0.0930870838521352,1278.87
2022-12-04,1.0,-1.0,-1.0,1.0741966521207564,0.0930928241142558,1271.26
2022-12-05,1.0,-1.0,-1.0,1.0538098982629105,0.09489377558973301,1259.96
2022-12-06,1.0,-1.0,-1.0,1.053680349165009,0.09490544269829573,1266.86
2022-12-07,1.0,-1.0,-1.0,1.0536844002374883,0.09490507781785623,1254.39
2022-12-08,1.0,-1.0,-1.0,1.0533593055958208,0.09493436804399438,1233.56
2022-12-09,1.0,-1.0,-1.0,1.0199325569699993,0.09804569852841892,1249.45
2022-12-10,1.0,-1.0,-1.0,0.6443949609689873,0.15518432957580605,1277.68
2022-12-11,1.0,-1.0,-1.0,0.4737425721649187,0.21108510375797115,1278.16
2022-12-12,1.0,-1.0,-1.0,0.44546257126753164,0.2244857513291346,1273.45
2022-12-13,1.0,-1.0,-1.0,0.4487135345542258,0.22285933518663517,1248.96
2022-12-14,1.0,1.0,-1.0,0.47704815047490357,0.20962244565972965,1324.35
2022-12-15,1.0,1.0,-1.0,0.4769535668958025,0.20966401541105673,1338.17
2022-12-16,1.0,1.0,-1.0,0.5092340241538998,0.19637336716876203,1270.84
2022-12-17,-1.0,1.0,-1.0,0.5039152262642209,0.19844607741137474,1203.79
2022-12-18,-1.0,1.0,-1.0,0.5086550750139547,0.19659687853749727,1180.09
2022-12-19,-1.0,1.0,-1.0,0.5060372752219908,0.1976139009841351,1186.3
2022-12-20,-1.0,1.0,-1.0,0.5062815350083347,0.19751856049491068,1180.0
2022-12-21,-1.0,1.0,-1.0,0.508844178878746,0.19652381642716857,1217.31
2022-12-22,-1.0,1.0,-1.0,0.48753186656326875,0.20511479732581264,1215.33
2022-12-23,-1.0,1.0,-1.0,0.49573513306880157,0.20172062323071485,1186.67
2022-12-24,-1.0,1.0,-1.0,0.49814181152978837,0.2007460479836074,1219.26
2022-12-25,-1.0,1.0,-1.0,0.4885745244899728,0.2046770656009764,1218.91
2022-12-26,-1.0,1.0,-1.0,0.4887622640760508,0.20459844662729554,1211.19
2022-12-27,-1.0,1.0,-1.0,0.4849866579202043,0.2061912392164264,1215.5
2022-12-28,-1.0,1.0,-1.0,0.48471323457545723,0.2063075502520297,1211.6
2022-12-29,-1.0,1.0,-1.0,0.4621330416289605,0.21638790346501227,1189.32
2022-12-30,-1.0,1.0,-1.0,0.44407546262553876,0.2251869522552832,1201.16
2022-12-31,-1.0,1.0,-1.0,0.41159126053809325,0.24295948332154854,1195.18
2023-01-01,-1.0,1.0,-1.0,0.4121645572164017,0.24262154095772065,1202.93
2023-01-02,-1.0,1.0,-1.0,0.4114436791552079,0.2430466308422185,1196.34
2023-01-03,-1.0,1.0,-1.0,0.41729313721167144,0.23963969469566218,1218.76
2023-01-04,-1.0,1.0,-1.0,0.41672825514543327,0.23996453027909323,1211.86
2023-01-05,1.0,1.0,-1.0,0.43507760431040804,0.2298440531281738,1255.75
2023-01-06,1.0,1.0,-1.0,0.43410355173539084,0.23035978305230573,1249.33
2023-01-07,1.0,1.0,-1.0,0.4314552791771292,0.2317737314298711,1262.47
2023-01-08,1.0,1.0,-1.0,0.42936508320089956,0.23290203119104141,1264.67
2023-01-09,1.0,1.0,-1.0,0.42313455590127313,0.23633144257622926,1274.36
2023-01-10,1.0,1.0,-1.0,0.4528136577144918,0.2208413953429206,1335.55
2023-01-11,1.0,1.0,-1.0,0.4525820555902044,0.22095440763684662,1333.39
2023-01-12,1.0,1.0,-1.0,0.4477690678763331,0.22332940610274238,1323.0
2023-01-13,1.0,1.0,-1.0,0.42998034772724736,0.23256876861598744,1385.18
2023-01-14,1.0,1.0,-1.0,0.4371327270476454,0.2287634711667344,1421.55
2023-01-15,1.0,1.0,-1.0,0.4544046199682823,0.22006818506154285,1524.78
2023-01-16,1.0,1.0,-1.0,0.40312539024644134,0.24806177536688356,1556.31
2023-01-17,1.0,1.0,-1.0,0.3931462561616422,0.2543582659957595,1549.68
2023-01-18,1.0,1.0,-1.0,0.3932235660891542,0.25430825775413307,1571.19
2023-01-19,1.0,1.0,-1.0,0.39776856611534006,0.2514024699754762,1550.45
2023-01-20,1.0,1.0,-1.0,0.39571607378563584,0.25270643935017717,1533.22
2023-01-21,1.0,1.0,-1.0,0.3961861715503821,0.2524065885709068,1562.9
2023-01-22,1.0,1.0,-1.0,0.4067698628377741,0.24583925491029185,1646.87
2023-01-23,1.0,1.0,-1.0,0.40712617254974864,0.24562410069026092,1635.25
2023-01-24,1.0,1.0,-1.0,0.4107496861191105,0.24345727672936476,1620.84
2023-01-25,1.0,1.0,-1.0,0.40839851482290823,0.24485887281779783,1620.49
2023-01-26,1.0,1.0,-1.0,0.45390748284669546,0.2203092122933219,1544.27
2023-01-27,1.0,1.0,-1.0,0.45789588361965927,0.21839025764875125,1590.37
2023-01-28,1.0,1.0,-1.0,0.45244715556321524,0.2210202866134013,1574.76
2023-01-29,1.0,1.0,-1.0,0.4530668512762508,0.22071797951739022,1578.56
2023-01-30,1.0,1.0,-1.0,0.4519142922581769,0.22128089709291687,1611.63
2023-01-31,1.0,1.0,-1.0,0.46105063554519904,0.21689591617577658,1584.81
2023-02-01,1.0,1.0,-1.0,0.4587410924490651,0.2179878838979379,1588.95
2023-02-02,1.0,1.0,-1.0,0.4614497791845821,0.21670830610582986,1575.99
2023-02-03,1.0,1.0,-1.0,0.49414258382264903,0.20237073928421165,1677.88
2023-02-04,1.0,1.0,-1.0,0.4905515690375798,0.20385216623848834,1663.14
2023-02-05,1.0,1.0,-1.0,0.4878517210619274,0.2049803161139327,1680.53
2023-02-06,1.0,1.0,-1.0,0.4994527175869634,0.20021915284220726,1645.05
2023-02-07,1.0,1.0,-1.0,0.4994061227816272,0.20023783337499548,1648.37
2023-02-08,1.0,1.0,-1.0,0.5037258969634824,0.19852066491481082,1631.39
2023-02-09,1.0,1.0,-1.0,0.48522855659925995,0.2060884476809305,1653.82
2023-02-10,1.0,1.0,-1.0,0.4892252935501818,0.20440480350949516,1632.64
