definition,side,signal_available_time,exit_time,gross_return_24h,net_return_24h
adjacent_slow,long,2026-03-05 00:00:00,2026-03-06 00:00:00,-0.029553648268322852,-0.030553648268322853
adjacent_slow,long,2026-03-16 12:00:00,2026-03-17 12:00:00,0.03780051814630703,0.036800518146307026
adjacent_slow,long,2026-03-17 04:00:00,2026-03-18 04:00:00,-0.004669828529733744,-0.005669828529733744
adjacent_slow,long,2026-04-08 08:00:00,2026-04-09 08:00:00,-0.02237802835770908,-0.02337802835770908
adjacent_slow,long,2026-04-12 04:00:00,2026-04-13 04:00:00,-0.05096685858424432,-0.051966858584244324
adjacent_slow,long,2026-04-14 08:00:00,2026-04-15 08:00:00,-0.019858293782829772,-0.020858293782829773
adjacent_slow,long,2026-05-04 12:00:00,2026-05-05 12:00:00,-0.0012960267761649158,-0.002296026776164916
adjacent_slow,long,2026-05-06 20:00:00,2026-05-07 20:00:00,-0.03336003021035194,-0.034360030210351944
adjacent_slow,long,2026-06-15 08:00:00,2026-06-16 08:00:00,0.04082685840194822,0.03982685840194822
adjacent_slow,long,2026-06-15 20:00:00,2026-06-16 20:00:00,0.0199871855207725,0.018987185520772498
adjacent_slow,long,2026-06-16 00:00:00,2026-06-17 00:00:00,-0.03421319411691359,-0.03521319411691359
adjacent_slow,long,2026-07-05 00:00:00,2026-07-06 00:00:00,-0.009259621237929783,-0.010259621237929784
adjacent_slow,short,2022-01-21 08:00:00,2022-01-22 08:00:00,0.14413369849869062,0.14313369849869062
adjacent_slow,short,2022-01-21 12:00:00,2022-01-22 12:00:00,0.09561758602588089,0.09461758602588088
adjacent_slow,short,2022-01-24 20:00:00,2022-01-25 20:00:00,-0.08250342907948749,-0.08350342907948749
adjacent_slow,short,2022-02-19 00:00:00,2022-02-20 00:00:00,0.019809191922077196,0.018809191922077195
adjacent_slow,short,2022-02-19 20:00:00,2022-02-20 20:00:00,0.029365630383913155,0.028365630383913154
adjacent_slow,short,2022-02-24 12:00:00,2022-02-25 12:00:00,-0.10005924862726778,-0.10105924862726778
adjacent_slow,short,2022-03-07 08:00:00,2022-03-08 08:00:00,0.022831999309784856,0.021831999309784855
adjacent_slow,short,2022-03-08 04:00:00,2022-03-09 04:00:00,-0.04897496157630643,-0.04997496157630643
adjacent_slow,short,2022-04-11 20:00:00,2022-04-12 20:00:00,0.003521172937458128,0.002521172937458128
adjacent_slow,short,2022-04-18 16:00:00,2022-04-19 16:00:00,-0.050646786468832916,-0.05164678646883292
adjacent_slow,short,2022-04-25 16:00:00,2022-04-26 16:00:00,-0.06798395356777043,-0.06898395356777043
adjacent_slow,short,2022-05-01 08:00:00,2022-05-02 08:00:00,-0.03563899022861028,-0.03663899022861028
adjacent_slow,short,2022-05-06 20:00:00,2022-05-07 20:00:00,-0.005004840379605469,-0.006004840379605469
adjacent_slow,short,2022-05-08 12:00:00,2022-05-09 12:00:00,0.03484468318196288,0.033844683181962876
adjacent_slow,short,2022-05-26 20:00:00,2022-05-27 20:00:00,0.024829469442135266,0.023829469442135265
adjacent_slow,short,2022-06-11 04:00:00,2022-06-12 04:00:00,0.0729678548313637,0.0719678548313637
adjacent_slow,short,2022-06-12 12:00:00,2022-06-13 12:00:00,0.07825974238620237,0.07725974238620237
adjacent_slow,short,2022-07-12 08:00:00,2022-07-13 08:00:00,0.05295791086147783,0.05195791086147783
adjacent_slow,short,2022-07-13 04:00:00,2022-07-14 04:00:00,-0.0341101206485821,-0.0351101206485821
adjacent_slow,short,2022-07-26 08:00:00,2022-07-27 08:00:00,-0.004967565129913032,-0.005967565129913032
adjacent_slow,short,2022-08-18 00:00:00,2022-08-19 00:00:00,-0.022547440273037456,-0.023547440273037457
adjacent_slow,short,2022-08-19 16:00:00,2022-08-20 16:00:00,0.05618209324714618,0.05518209324714618
adjacent_slow,short,2022-08-20 08:00:00,2022-08-21 08:00:00,0.020476542734059855,0.019476542734059854
adjacent_slow,short,2022-08-21 04:00:00,2022-08-22 04:00:00,-0.03783980722152269,-0.03883980722152269
adjacent_slow,short,2022-08-27 08:00:00,2022-08-28 08:00:00,0.01087374776089689,0.00987374776089689
adjacent_slow,short,2022-08-29 08:00:00,2022-08-30 08:00:00,-0.08745364431078118,-0.08845364431078118
adjacent_slow,short,2022-09-07 12:00:00,2022-09-08 12:00:00,-0.07893882902988691,-0.07993882902988692
adjacent_slow,short,2022-09-16 00:00:00,2022-09-17 00:00:00,0.02825565983425471,0.02725565983425471
adjacent_slow,short,2022-09-19 12:00:00,2022-09-20 12:00:00,-0.046686293145413504,-0.047686293145413505
adjacent_slow,short,2022-09-22 08:00:00,2022-09-23 08:00:00,-0.06510809855761512,-0.06610809855761512
adjacent_slow,short,2022-11-20 20:00:00,2022-11-21 20:00:00,0.03652573072871623,0.03552573072871623
adjacent_slow,short,2022-11-21 08:00:00,2022-11-22 08:00:00,0.030708895775338307,0.029708895775338306
adjacent_slow,short,2022-11-22 04:00:00,2022-11-23 04:00:00,-0.033455545371219086,-0.03445554537121909
adjacent_slow,short,2022-12-07 16:00:00,2022-12-08 16:00:00,-0.006558528537358388,-0.007558528537358388
adjacent_slow,short,2022-12-16 20:00:00,2022-12-17 20:00:00,0.02667128507100791,0.02567128507100791
adjacent_slow,short,2022-12-17 08:00:00,2022-12-18 08:00:00,-0.017062886721629145,-0.018062886721629146
adjacent_slow,short,2023-02-10 04:00:00,2023-02-11 04:00:00,0.028522586976479136,0.027522586976479135
adjacent_slow,short,2023-02-23 00:00:00,2023-02-24 00:00:00,-0.025964612296483613,-0.026964612296483614
adjacent_slow,short,2023-03-10 04:00:00,2023-03-11 04:00:00,0.04334124002983486,0.04234124002983486
adjacent_slow,short,2023-04-22 04:00:00,2023-04-23 04:00:00,-0.015797385372630535,-0.016797385372630536
adjacent_slow,short,2023-05-12 12:00:00,2023-05-13 12:00:00,-0.023829502545668957,-0.024829502545668958
adjacent_slow,short,2023-06-10 16:00:00,2023-06-11 16:00:00,-0.011502146913523248,-0.012502146913523249
adjacent_slow,short,2023-06-15 08:00:00,2023-06-16 08:00:00,-0.009394932430386138,-0.010394932430386139
adjacent_slow,short,2023-07-07 08:00:00,2023-07-08 08:00:00,-0.013912214360785713,-0.014912214360785714
adjacent_slow,short,2023-08-18 00:00:00,2023-08-19 00:00:00,0.04519137339228518,0.04419137339228518
adjacent_slow,short,2023-09-12 04:00:00,2023-09-13 04:00:00,-0.03824341442816781,-0.03924341442816781
adjacent_slow,short,2023-09-21 20:00:00,2023-09-22 20:00:00,-0.001335490181325616,-0.002335490181325616
adjacent_slow,short,2023-10-09 20:00:00,2023-10-10 20:00:00,0.007303536747097716,0.006303536747097716
adjacent_slow,short,2024-01-19 04:00:00,2024-01-20 04:00:00,-0.022288267606788592,-0.023288267606788593
adjacent_slow,short,2024-01-23 04:00:00,2024-01-24 04:00:00,0.05863883816283644,0.05763883816283644
adjacent_slow,short,2024-01-23 20:00:00,2024-01-24 20:00:00,-0.011489745323416622,-0.012489745323416623
adjacent_slow,short,2024-03-20 08:00:00,2024-03-21 08:00:00,-0.11304667192244255,-0.11404667192244256
adjacent_slow,short,2024-04-02 00:00:00,2024-04-03 00:00:00,0.05928352193368347,0.05828352193368347
adjacent_slow,short,2024-04-02 12:00:00,2024-04-03 12:00:00,0.015065555364133676,0.014065555364133675
adjacent_slow,short,2024-04-03 00:00:00,2024-04-04 00:00:00,-0.027586483641650394,-0.028586483641650395
adjacent_slow,short,2024-04-30 20:00:00,2024-05-01 20:00:00,0.03380649795006341,0.03280649795006341
adjacent_slow,short,2024-05-01 04:00:00,2024-05-02 04:00:00,0.0007853662367640624,-0.00021463376323593766
adjacent_slow,short,2024-05-01 16:00:00,2024-05-02 16:00:00,-0.017926842868294823,-0.018926842868294824
adjacent_slow,short,2024-05-11 00:00:00,2024-05-12 00:00:00,-0.0027448521172370732,-0.0037448521172370733
adjacent_slow,short,2024-06-12 00:00:00,2024-06-13 00:00:00,-0.049799380880403143,-0.050799380880403144
adjacent_slow,short,2024-07-05 08:00:00,2024-07-06 08:00:00,0.025745673655042545,0.024745673655042544
adjacent_slow,short,2024-07-25 04:00:00,2024-07-26 04:00:00,0.07136039676380601,0.07036039676380601
adjacent_slow,short,2024-07-25 12:00:00,2024-07-26 12:00:00,-0.021820649600707176,-0.022820649600707177
adjacent_slow,short,2024-08-03 00:00:00,2024-08-04 00:00:00,0.031619200568671735,0.030619200568671734
adjacent_slow,short,2024-08-05 00:00:00,2024-08-06 00:00:00,0.1335521127657091,0.1325521127657091
adjacent_slow,short,2024-09-07 00:00:00,2024-09-08 00:00:00,-0.004563059738966757,-0.005563059738966757
adjacent_slow,short,2024-09-07 04:00:00,2024-09-08 04:00:00,-0.03061982187940182,-0.03161982187940182
adjacent_slow,short,2024-10-02 00:00:00,2024-10-03 00:00:00,0.025507880112963455,0.024507880112963454
adjacent_slow,short,2024-10-03 04:00:00,2024-10-04 04:00:00,0.007737294603289646,0.006737294603289646
adjacent_slow,short,2024-10-24 00:00:00,2024-10-25 00:00:00,0.005738779269545469,0.004738779269545469
adjacent_slow,short,2024-12-19 04:00:00,2024-12-20 04:00:00,0.08699840764331213,0.08599840764331212
adjacent_slow,short,2024-12-20 04:00:00,2024-12-21 04:00:00,-0.011473203514922092,-0.012473203514922093
adjacent_slow,short,2024-12-20 20:00:00,2024-12-21 20:00:00,-0.10872772012548237,-0.10972772012548238
adjacent_slow,short,2025-01-10 04:00:00,2025-01-11 04:00:00,-0.03136501339475717,-0.03236501339475717
adjacent_slow,short,2025-01-13 20:00:00,2025-01-14 20:00:00,-0.05261539669248472,-0.05361539669248472
adjacent_slow,short,2025-01-27 12:00:00,2025-01-28 12:00:00,-0.006314301421503243,-0.007314301421503243
adjacent_slow,short,2025-02-25 08:00:00,2025-02-26 08:00:00,0.0072594920344477565,0.0062594920344477565
adjacent_slow,short,2025-02-25 16:00:00,2025-02-26 16:00:00,-0.04885556132595292,-0.049855561325952924
adjacent_slow,short,2025-02-27 04:00:00,2025-02-28 04:00:00,0.0017769802659374223,0.0007769802659374223
adjacent_slow,short,2025-02-28 12:00:00,2025-03-01 12:00:00,-0.05353891432004154,-0.05453891432004154
adjacent_slow,short,2025-03-11 04:00:00,2025-03-12 04:00:00,-0.04370988446726565,-0.04470988446726565
adjacent_slow,short,2025-03-28 16:00:00,2025-03-29 16:00:00,0.015336684469577921,0.01433668446957792
adjacent_slow,short,2025-03-29 20:00:00,2025-03-30 20:00:00,0.006174378767509481,0.005174378767509481
adjacent_slow,short,2025-04-07 04:00:00,2025-04-08 04:00:00,0.0496070545696049,0.0486070545696049
adjacent_slow,short,2025-06-06 08:00:00,2025-06-07 08:00:00,-0.025737289856333723,-0.026737289856333724
adjacent_slow,short,2025-08-02 04:00:00,2025-08-03 04:00:00,0.03864960909737025,0.03764960909737025
adjacent_slow,short,2025-08-19 12:00:00,2025-08-20 12:00:00,0.01858524559074526,0.017585245590745258
adjacent_slow,short,2025-09-22 12:00:00,2025-09-23 12:00:00,0.027264699047176322,0.02626469904717632
adjacent_slow,short,2025-10-11 00:00:00,2025-10-12 00:00:00,0.067885881492319,0.066885881492319
adjacent_slow,short,2025-10-11 04:00:00,2025-10-12 04:00:00,0.05934063733551609,0.05834063733551609
adjacent_slow,short,2025-10-31 00:00:00,2025-11-01 00:00:00,-0.022897221043699734,-0.023897221043699735
adjacent_slow,short,2025-10-31 04:00:00,2025-11-01 04:00:00,-0.05432693873562844,-0.05532693873562844
adjacent_slow,short,2025-11-04 00:00:00,2025-11-05 00:00:00,0.022554567502021117,0.021554567502021116
adjacent_slow,short,2025-11-04 16:00:00,2025-11-05 16:00:00,0.046814785123256986,0.045814785123256985
adjacent_slow,short,2025-11-05 04:00:00,2025-11-06 04:00:00,-0.06912740662287753,-0.07012740662287753
adjacent_slow,short,2025-11-14 04:00:00,2025-11-15 04:00:00,-0.0033514937773619913,-0.004351493777361991
adjacent_slow,short,2025-11-18 04:00:00,2025-11-19 04:00:00,-0.054876555428441165,-0.055876555428441166
adjacent_slow,short,2025-12-01 12:00:00,2025-12-02 12:00:00,0.0077423877141369335,0.0067423877141369335
adjacent_slow,short,2025-12-02 00:00:00,2025-12-03 00:00:00,-0.0949017064746942,-0.0959017064746942
adjacent_slow,short,2025-12-16 00:00:00,2025-12-17 00:00:00,0.015929503473987472,0.014929503473987471
adjacent_slow,short,2025-12-18 04:00:00,2025-12-19 04:00:00,0.013662762851192722,0.012662762851192721
adjacent_slow,short,2025-12-19 04:00:00,2025-12-20 04:00:00,-0.0731880148196109,-0.0741880148196109
adjacent_slow,short,2026-01-20 16:00:00,2026-01-21 16:00:00,0.048991372930929034,0.04799137293092903
adjacent_slow,short,2026-01-26 04:00:00,2026-01-27 04:00:00,-0.03957634384883857,-0.04057634384883857
adjacent_slow,short,2026-02-01 00:00:00,2026-02-02 00:00:00,0.08602982693742822,0.08502982693742822
adjacent_slow,short,2026-02-23 12:00:00,2026-02-24 12:00:00,0.016464508643195486,0.015464508643195485
adjacent_slow,short,2026-03-22 08:00:00,2026-03-23 08:00:00,0.014706588205930626,0.013706588205930625
adjacent_slow,short,2026-03-27 20:00:00,2026-03-28 20:00:00,-0.0031403563425149716,-0.004140356342514972
adjacent_slow,short,2026-04-28 00:00:00,2026-04-29 00:00:00,-0.001987905442550897,-0.002987905442550897
adjacent_slow,short,2026-04-30 04:00:00,2026-05-01 04:00:00,-0.012677280342600072,-0.013677280342600073
adjacent_slow,short,2026-05-13 00:00:00,2026-05-14 00:00:00,0.011250713120082856,0.010250713120082855
adjacent_slow,short,2026-05-14 00:00:00,2026-05-15 00:00:00,-0.02755674829475563,-0.02855674829475563
adjacent_slow,short,2026-05-16 16:00:00,2026-05-17 16:00:00,0.003574440923701072,0.002574440923701072
adjacent_slow,short,2026-05-23 04:00:00,2026-05-24 04:00:00,-0.005734433724669863,-0.006734433724669863
adjacent_slow,short,2026-05-28 12:00:00,2026-05-29 12:00:00,-0.010606504245630699,-0.0116065042456307
adjacent_slow,short,2026-06-03 00:00:00,2026-06-04 00:00:00,0.04064530959396484,0.03964530959396484
adjacent_slow,short,2026-06-03 08:00:00,2026-06-04 08:00:00,0.024865638399173662,0.02386563839917366
adjacent_slow,short,2026-06-03 12:00:00,2026-06-04 12:00:00,0.010327107151261838,0.009327107151261838
adjacent_slow,short,2026-06-06 00:00:00,2026-06-07 00:00:00,0.014134007585335007,0.013134007585335006
adjacent_slow,short,2026-06-25 00:00:00,2026-06-26 00:00:00,0.029756715818108792,0.02875671581810879
